X,Y,OBJECTID,DBH,AREA,PLDATE,TREECLASS,CULTIVAR,ADDRESS,STREET,SIDE,ONSTR,LATITUDE,LONGITUDE,SPName
-76.5081684685683,42.431985541939,11220,2,SOUTH SIDE,Fall 2008,Street,UNASSIGNED,702,MEADOW ST S,Front,MEADOW ST S,42.4319770528,-76.5081661035,Miyabei Maple
-76.5081405669596,42.4317987088595,11221,2,SOUTH SIDE,Fall 2008,Street,UNASSIGNED,702,MEADOW ST S,Front,MEADOW ST S,42.4317902189,-76.5081382017,Stump Stump
-76.5081356507471,42.4317470737243,11222,2,SOUTH SIDE,Fall 2008,Street,UNASSIGNED,702,MEADOW ST S,Front,MEADOW ST S,42.4317385846,-76.508133285,Stump Stump
-76.5081471049242,42.4310038778722,11223,3,SOUTH SIDE,Fall 2008,Street,INERMIS IMPERIAL,714,MEADOW ST S,Front,MEADOW ST S,42.4309953883,-76.50814474,Imperial Honeylocust
-76.4981403765735,42.4388079605542,11224,0,DOWNTOWN,Fall 2008,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4387994696,-76.4981380135,No Planting Site Utility
-76.4980360849109,42.4387944155055,11225,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4387859241,-76.4980337219,No Planting Site
-76.4983739161589,42.438787016588,11226,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4387785253,-76.4983715528,Rosa Species
-76.4980366544453,42.4388064438536,11227,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.438797953,-76.4980342913,No Planting Site
-76.4980381012231,42.4388195991218,11228,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4388111076,-76.4980357378,No Planting Site
-76.4984035404706,42.4389561380095,11229,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389476467,-76.4984011774,Yew
-76.498398297059,42.4389614953737,11230,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.438953004,-76.4983959342,Yew
-76.4984032976677,42.4389685258711,11231,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389600347,-76.4984009352,Yew
-76.4983979021013,42.4389758475634,11232,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.438967356,-76.4983955397,Yew
-76.4984033241242,42.438984037051,11233,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389755454,-76.4984009614,Yew
-76.4983983354685,42.4389915553088,11234,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389830641,-76.4983959727,Yew
-76.4983994771619,42.4390020733858,11235,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389935825,-76.4983971138,Yew
-76.4984046206117,42.4389969365195,11236,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389884451,-76.4984022581,Yew
-76.4984059029153,42.439005938606,11237,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4389974475,-76.4984035403,Yew
-76.4984000225231,42.4390104537237,11238,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4390019622,-76.4983976592,Yew
-76.4984061179146,42.4390141404409,11239,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4390056489,-76.4984037552,Yew
-76.4984009124969,42.4390201613498,11240,1,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,112,GREEN ST E,Front,GREEN ST E,42.4390116705,-76.4983985499,Yew
-76.4955803725468,42.4401824244257,11241,15,DOWNTOWN,Fall 2007,Street,ACCOLADE,119,AURORA ST N,Front,AURORA ST N,42.4401739331,-76.4955780099,"Accolade Elm, Hybrid"
-76.4918737735848,42.4319920872892,11242,13,SOUTH HILL,Spring 2008,Street,UNASSIGNED,627,HUDSON ST,Front,HUDSON ST,42.4319835973,-76.4918714134,Redbud
-76.4993948967892,42.4454470575922,11243,9,FALL CREEK,Spring 2008,Street,CHINA SNOW,500,CAYUGA ST N,Front,CAYUGA ST N,42.4454385656,-76.4993925331,Pekin Lilac
-76.4993949504976,42.4454068244513,11244,20,FALL CREEK,Spring 2008,Street,UNASSIGNED,500,CAYUGA ST N,Front,CAYUGA ST N,42.4453983319,-76.4993925869,Serviceberry
-76.5023021750772,42.4385988723539,11245,7,DOWNTOWN,Spring 2008,Street,UNASSIGNED,310,GREEN ST W,Front,GREEN ST W,42.4385903812,-76.5022998108,Chinkapin Oak
-76.5001758483499,42.4495564189088,11246,10,FALL CREEK,Spring 2008,Street,UNASSIGNED,902,CAYUGA ST N,Side,LEWIS ST W,42.449547926,-76.500173484,Fringe Tree
-76.4951158041059,42.4357513472383,11247,8,SOUTH HILL,Spring 2008,Street,UNASSIGNED,502,AURORA ST S,Side,COLUMBIA ST,42.4357428564,-76.495113442,Sweetgum
-76.4932426219123,42.4358142938597,11248,2,SOUTH HILL,UNKNOWN,Street,UNASSIGNED,217,COLUMBIA ST,Front,COLUMBIA ST,42.4358058026,-76.4932402607,Hybrid Hackberry
-76.4969425422888,42.4355858806304,11249,9,SOUTH HILL,Spring 2008,Street,UNASSIGNED,214,SOUTH HILL TER,Front,SOUTH HILL TER,42.4355773897,-76.4969401805,Redbud
-76.4969026502685,42.4356048341644,11250,2,SOUTH HILL,Spring 2008,Street,UNASSIGNED,214,SOUTH HILL TER,Front,SOUTH HILL TER,42.4355963436,-76.4969002883,Fringe Tree
-76.4918004681582,42.4359358741038,11251,5,SOUTH HILL,Spring 2008,Street,UNASSIGNED,313,HUDSON ST,Side,COLUMBIA ST,42.4359273833,-76.4917981078,Redbud
-76.4957044745776,42.4461467230936,11252,20,FALL CREEK,Spring 2008,Street,UNASSIGNED,527,AURORA ST N,Side,MARSHALL ST E,42.4461382303,-76.4957021125,Serviceberry
-76.5064526957392,42.4461678778774,11253,10,NORTH SIDE,Fall 2008,Street,UNASSIGNED,602,HANCOCK ST,Side,FOURTH ST,42.4461593853,-76.5064503297,Kentucky Coffeetree
-76.5064194706518,42.446127528783,11254,9,NORTH SIDE,Fall 2008,Street,UNASSIGNED,602,HANCOCK ST,Side,FOURTH ST,42.4461190362,-76.5064171041,Kentucky Coffeetree
-76.5063862498749,42.4460826989253,11255,8,NORTH SIDE,Fall 2008,Street,UNASSIGNED,602,HANCOCK ST,Side,FOURTH ST,42.4460742065,-76.506383884,Kentucky Coffeetree
-76.5063560492635,42.4460423518421,11256,7,NORTH SIDE,Fall 2008,Street,UNASSIGNED,602,HANCOCK ST,Side,FOURTH ST,42.4460338595,-76.5063536834,Kentucky Coffeetree
-76.507432917399,42.4458709807891,11257,7,NORTH SIDE,Fall 2008,Street,UNASSIGNED,616,HANCOCK ST,Side,FIFTH ST,42.4458624888,-76.5074305513,European Hornbeam
-76.5073083696877,42.4457179925509,11258,6,NORTH SIDE,Fall 2008,Street,UNASSIGNED,616,HANCOCK ST,Side,FIFTH ST,42.4457095008,-76.507306003,European Hornbeam
-76.5066499415773,42.4458160523003,11259,4,NORTH SIDE,Fall 2008,Street,KWANZAN,608,HANCOCK ST,Front,HANCOCK ST,42.4458075604,-76.5066475751,Japanese Flowering Cherry
-76.50683883221,42.4457326268447,11260,5,NORTH SIDE,Fall 2008,Street,KWANZAN,608,HANCOCK ST,Front,HANCOCK ST,42.4457241344,-76.5068364661,Japanese Flowering Cherry
-76.5003864164593,42.4338420881428,11261,1,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,415,GENEVA ST S,Front,GENEVA ST S,42.433833598,-76.5003840531,Common Lilac
-76.5005225441181,42.433583161917,11262,1,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,420,GENEVA ST S,Front,GENEVA ST S,42.4335746716,-76.5005201809,Common Lilac
-76.5005256088413,42.4335419126339,11263,1,SOUTH SIDE,N/A,Street,UNASSIGNED,420,GENEVA ST S,Front,GENEVA ST S,42.4335334223,-76.5005232453,Dwarf Alberta Spruce
-76.4966020722918,42.4502293947406,11264,2,FALL CREEK,Fall 2022,Street,UNASSIGNED,842,AURORA ST N,Side,KING ST,42.4502209016,-76.4965997089,Black Maple
-76.493268123283,42.4358957896222,11265,4,SOUTH HILL,Spring 2009,Street,SUGARTYME,218,COLUMBIA ST,Front,COLUMBIA ST,42.4358872987,-76.4932657625,Flowering Crabapple
-76.5018253374571,42.4429593432147,11266,0,NORTH SIDE,N/A,Street,UNASSIGNED,409,ALBANY ST N,Front,ALBANY ST N,42.4429508517,-76.5018229727,No Planting Site Utility
-76.5148055619297,42.4481880418337,11267,0,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4481795491,-76.5148031933,Planting Site Large
-76.5148252860927,42.4481362427023,11268,0,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4481277503,-76.5148229176,Planting Site Large
-76.514843426352,42.4480240951267,11269,10,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4480156031,-76.5148410572,Dawn Redwood
-76.5148553331812,42.4479417416981,11270,7,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4479332498,-76.514852964,Dawn Redwood
-76.5148590536109,42.4478753275546,11271,9,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4478668355,-76.5148566851,Dawn Redwood
-76.5148683118174,42.4477960722469,11272,14,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4477875801,-76.5148659435,Dawn Redwood
-76.5148776147566,42.4477493994448,11273,7,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4477409073,-76.5148752454,Dawn Redwood
-76.514884152371,42.4476946970834,11274,8,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4476862046,-76.5148817835,Dawn Redwood
-76.5148974256591,42.4476400653642,11275,7,WEST HILL,Spring 2009,Park,UNASSIGNED,1,CASS PARK IV,Front,CASS PARK IV,42.4476315733,-76.5148950567,Dawn Redwood
-76.5145777767794,42.4479233797477,11276,6,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK III,Front,CASS PARK III,42.4479148875,-76.5145754079,Bald Cypress
-76.4957948051445,42.4445812875452,11277,5,FALL CREEK,Fall 2009,Street,WINTER KING,443,AURORA ST N,Front,AURORA ST N,42.4445727953,-76.4957924428,Winter King Green Hawthorn
-76.5043829175418,42.4602193827394,11278,15,NORTH SIDE,Spring 2009,Park,UNASSIGNED,1,STEWART PARK V,Front,STEWART PARK V,42.4602108878,-76.5043805516,Dawn Redwood
-76.5020982038088,42.4525766405479,11279,13,FALL CREEK,Spring 2009,Street,UNASSIGNED,129,FALLS ST W,Front,FALLS ST W,42.452568147,-76.5020958392,Shingle Oak
-76.4814376014125,42.4378031998149,11280,4,BELLE SHERMAN,Spring 2009,Street,UNASSIGNED,404,MITCHELL ST,Side,ITHACA RD,42.4377947085,-76.4814352439,Shingle Oak
-76.4813324234497,42.4379189650903,11281,3,BELLE SHERMAN,SPRING 2015,Street,UNASSIGNED,404,MITCHELL ST,Side,ITHACA RD,42.4379104733,-76.4813300664,Catalpa
-76.5059503617452,42.443700205567,11282,4,NORTH SIDE,Spring 2009,Street,SUGARTYME,310,PARK PL,Front,PARK PL,42.4436917134,-76.5059479957,Flowering Crabapple
-76.4997023959877,42.4500567160478,11283,2,FALL CREEK,Spring 2009,Street,CHEROKEE BRAVE,910,CAYUGA ST N,Front,CAYUGA ST N,42.450048223,-76.4997000313,Flowering Dogwood
-76.4867044722845,42.4527540676706,11284,4,EAST HILL,Spring 2009,Street,UNASSIGNED,225,FALL CREEK DR,Front,FALL CREEK DR,42.4527455736,-76.4867021118,Miyabei Maple
-76.5025435186788,42.4448684492448,11285,5,NORTH SIDE,Fall 2011,Street,GLENLEVEN,108,SECOND ST,Front,SECOND ST,42.4448599569,-76.5025411539,Glenleven Linden
-76.5073574349041,42.4317369067359,11286,6,SOUTH SIDE,Spring 2009,Park,UNASSIGNED,1,WOOD ST PARK V,Front,WOOD ST PARK V,42.4317284174,-76.5073550699,European Larch
-76.5072890853745,42.431739107652,11287,0,SOUTH SIDE,N/A,Park,UNASSIGNED,1,WOOD ST PARK V,Front,WOOD ST PARK V,42.4317306179,-76.5072867201,Planting Site Small
-76.5072509488095,42.4316717700009,11288,0,SOUTH SIDE,N/A,Park,UNASSIGNED,1,WOOD ST PARK V,Front,WOOD ST PARK V,42.4316632806,-76.5072485841,Planting Site Large
-76.503826170935,42.4598979264554,11289,5,NORTH SIDE,Spring 2009,Park,UNASSIGNED,1,STEWART PARK V,Front,STEWART PARK V,42.4598894312,-76.503823805,Bald Cypress
-76.5135794771262,42.4462530654154,11290,8,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.446244573,-76.5135771091,Swamp White Oak
-76.5136394417416,42.4462076353119,11291,9,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4461991437,-76.5136370734,Swamp White Oak
-76.5136055771585,42.4461270187233,11292,8,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK,42.446118527,-76.5136032089,Swamp White Oak
-76.5136554995785,42.446099185923,11293,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.446090694,-76.5136531311,Stump Stump
-76.5136165963473,42.4460493229702,11294,0,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4460408314,-76.5136142282,Planting Site Large
-76.5136903628066,42.4460267137466,11295,8,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4460182218,-76.513687994,Swamp White Oak
-76.5136339046628,42.4459861608621,11296,3,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4459776689,-76.5136315365,Swamp White Oak
-76.5137000209558,42.4459375510302,11297,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4459290589,-76.5136976524,Stump Stump
-76.5136710346905,42.4459040263271,11298,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4458955346,-76.5136686664,Stump Stump
-76.5137056909834,42.4458799987654,11299,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4458715066,-76.5137033223,Stump Stump
-76.5137096823976,42.4457751296991,11300,5,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK,42.4457666383,-76.5137073146,American Sycamore
-76.5137264100741,42.4457421900464,11301,7,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.445733698,-76.5137240417,Swamp White Oak
-76.513720217548,42.4456985725076,11302,7,WEST HILL,Spring 2008,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.445690081,-76.5137178489,Swamp White Oak
-76.5137504371289,42.4456292350077,11303,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4456207433,-76.5137480682,Stump Stump
-76.5137387607684,42.4455683492271,11304,2,WEST HILL,N/A,Park,UNASSIGNED,1,CASS PARK I,Front,CASS PARK I,42.4455598574,-76.5137363928,Planting Site Large
-76.4975681595615,42.4386035155992,11305,6,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.4385950244,-76.4975657974,Elm
-76.4974908745053,42.4386059083505,11306,6,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.4385974169,-76.4974885114,Elm
-76.49723536566,42.4386147286701,11307,7,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.4386062371,-76.4972330036,Elm
-76.4971428919361,42.4386209666364,11308,6,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.4386124759,-76.4971405299,Elm
-76.4970479898142,42.4386235988243,11309,7,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.438615108,-76.4970456278,Elm
-76.4969530852091,42.4386280333199,11310,7,SOUTH SIDE,Spring 2009,Street,UNASSIGNED,133,GREEN ST E,Front,GREEN ST E,42.4386195424,-76.4969507233,Elm
-76.5006989908681,42.4630058364397,11311,0,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4629973412,-76.5006966249,Planting Site Medium Low Priority
-76.5005621376944,42.4630771018806,11312,8,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4630686065,-76.5005597717,Swamp White Oak
-76.5006858316396,42.4631329118769,11313,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631244165,-76.5006834656,Swamp White Oak
-76.5006760918227,42.4631802718065,11314,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631717762,-76.5006737267,Swamp White Oak
-76.5006185701292,42.4632200240263,11315,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632115283,-76.5006162042,Swamp White Oak
-76.5005429097872,42.4631264364856,11316,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631179412,-76.5005405444,Swamp White Oak
-76.5006800368804,42.4632593138018,11317,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632508185,-76.5006776718,Swamp White Oak
-76.5006249211095,42.4633020828299,11318,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632935868,-76.5006225551,Swamp White Oak
-76.5005341943821,42.463230470392,11319,5,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632219745,-76.500531829,Swamp White Oak
-76.5005116788142,42.4632777562567,11320,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632692608,-76.5005093134,Swamp White Oak
-76.5006323960825,42.463352379316,11321,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4633438833,-76.5006300305,Swamp White Oak
-76.5005334688458,42.4633418483304,11322,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4633333527,-76.5005311039,Swamp White Oak
-76.5005331047194,42.4634013356207,11323,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4633928397,-76.500530739,Swamp White Oak
-76.5006176203797,42.4634140952286,11324,6,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4634055992,-76.5006152546,Swamp White Oak
-76.500532328939,42.4630977528087,11325,10,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.463089257,-76.5005299637,Fringe Tree
-76.5006735369108,42.4630806366807,11326,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4630721412,-76.5006711715,Fringe Tree
-76.5008271311073,42.4631137420645,11327,12,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631052469,-76.500824766,Redbud
-76.5008162658828,42.4631468874191,11328,11,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631383918,-76.5008139002,Redbud
-76.5007924785936,42.4632303577759,11329,12,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4632218622,-76.5007901128,Redbud
-76.5007551941377,42.4632631915024,11330,10,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.463254696,-76.5007528283,Redbud
-76.5006975651267,42.463348471343,11331,11,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4633399757,-76.5006951999,Serviceberry
-76.5006698390636,42.4632092944443,11332,8,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.463200799,-76.5006674738,Serviceberry
-76.5006321659168,42.463143847704,11333,7,NORTH SIDE,Spring 2008,Park,UNASSIGNED,1,STEWART PARK II,Front,STEWART PARK II,42.4631353518,-76.5006298001,Serviceberry
-76.501861671841,42.443629442746,11334,30,NORTH SIDE,UNKNOWN,Street,UNASSIGNED,503,ALBANY ST N,Front,ALBANY ST N,42.4436209512,-76.5018593078,Dogwood
-76.498988387661,42.4349674174004,11335,12,SOUTH SIDE,Fall 2005,Street,UNASSIGNED,402,CAYUGA ST S,Side,TITUS AV S,42.4349589265,-76.498986025,Turkey Oak
-76.507124071875,42.4452390377968,11336,3,NORTH SIDE,Spring 2007,Street,UNASSIGNED,116,FIFTH ST,Front,FIFTH ST,42.4452305457,-76.5071217056,Ginkgo
-76.500908446733,42.4342920150302,11337,0,SOUTH SIDE,N/A,Street,UNASSIGNED,205,TITUS AV S,Front,TITUS AV S,42.4342835251,-76.5009060832,Planting Site Large High Priority
-76.5017863728989,42.4313692465287,11338,9,SOUTH SIDE,Spring 2008,Street,UNASSIGNED,300,SPENCER RD,Front,SPENCER RD,42.4313607567,-76.5017840097,Chinkapin Oak
-76.5027615184789,42.4328364046511,11339,3,SOUTH SIDE,Spring 2005,Street,UNASSIGNED,220,WOOD ST,Front,WOOD ST,42.4328279151,-76.502759155,Alternateleaf Dogwood
-76.5015498134845,42.4328750947424,11340,0,SOUTH SIDE,N/A,Street,UNASSIGNED,528,ALBANY ST S,Side,WOOD ST,42.4328666048,-76.5015474495,No Planting Site
-76.5017613607999,42.4328640530064,11341,0,SOUTH SIDE,N/A,Street,UNASSIGNED,528,ALBANY ST S,Side,WOOD ST,42.4328555628,-76.5017589968,Planting Site Large
-76.5034404282879,42.4314564361964,11342,0,SOUTH SIDE,N/A,Street,UNASSIGNED,803,PLAIN ST S,Front,PLAIN ST S,42.4314479464,-76.5034380647,Planting Site Large
-76.503586176024,42.4311635907126,11343,0,SOUTH SIDE,N/A,Street,UNASSIGNED,808,PLAIN ST S,Front,PLAIN ST S,42.4311551014,-76.5035838124,Planting Site Large
-76.5041918418595,42.4327045661518,11344,0,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,303,WOOD ST,Front,WOOD ST,42.4326960766,-76.504189478,Planting Site Small
-76.4993559367846,42.4444572867996,11345,8,NORTH SIDE,Spring 2007,Street,UNASSIGNED,430,CAYUGA ST N,Front,CAYUGA ST N,42.4444487948,-76.499353573,Kentucky Coffeetree
-76.4928787588383,42.4380140387188,11346,4,SOUTH HILL,UNKNOWN,Street,UNASSIGNED,135,HUDSON ST,Front,HUDSON ST,42.4380055476,-76.4928763981,White Ash
-76.4953486849538,42.4396875544312,11347,2,DOWNTOWN,Fall 2019,Street,NORTHERN ACCLAIM,304,STATE ST E,Front,STATE ST E,42.4396790626,-76.4953463233,Northern Acclaim Honeylocust
-76.5043100645281,42.448828942813,11348,6,NORTH SIDE,Fall 2009,Street,UNASSIGNED,510,FIRST ST,Front,FIRST ST,42.4488204497,-76.5043076993,Sweetgum
-76.5043997481383,42.4489330288613,11349,6,NORTH SIDE,Fall 2009,Street,UNASSIGNED,510,FIRST ST,Front,FIRST ST,42.4489245361,-76.504397382,Sweetgum
-76.5167998331738,42.4449229229077,11350,3,WEST HILL,Fall 2009,Street,WINTER KING,311,HECTOR ST,Front,HECTOR ST,42.4449144317,-76.5167974642,Winter King Green Hawthorn
-76.5165187116072,42.4436054427089,11351,3,WEST HILL,Fall 2009,Street,WINTER KING,231,HECTOR ST,Front,HECTOR ST,42.4435969515,-76.5165163426,Winter King Green Hawthorn
-76.4971719176538,42.4353224705109,11352,0,SOUTH HILL,N/A,Street,UNASSIGNED,207,SOUTH HILL TER,Front,SOUTH HILL TER,42.4353139799,-76.4971695555,Planting Site Large Low Priority
-76.5044437310235,42.4487774022251,11353,16,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Front,FIRST ST,42.4487689091,-76.5044413651,"Danada Charm Elm, Hybrid"
-76.5044693825344,42.4488208490701,11354,2,NORTH SIDE,Fall 2009,Street,LIMELIGHT,510,FIRST ST,Front,FIRST ST,42.4488123567,-76.5044670171,'Limelight' Panicle Hydrangea
-76.5044472402937,42.4488415810674,11355,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCE,510,FIRST ST,Front,FIRST ST,42.4488330885,-76.5044448746,Meserve Hybrid Holly
-76.5044398823294,42.4488306563598,11356,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCESS,510,FIRST ST,Front,FIRST ST,42.448822164,-76.5044375161,Meserve Hybrid Holly
-76.5044427521655,42.4488929000337,11357,2,NORTH SIDE,Fall 2009,Street,WINTER GEM,510,FIRST ST,Front,FIRST ST,42.4488844071,-76.5044403869,'Winter Gem' Boxwood
-76.5044471526069,42.448911466186,11358,2,NORTH SIDE,Fall 2009,Street,WINTER GEM,510,FIRST ST,Front,FIRST ST,42.4489029732,-76.5044447869,'Winter Gem' Boxwood
-76.5044594721056,42.4489094201967,11359,3,NORTH SIDE,Fall 2009,Street,VANDERWOLFS PYRAMID,510,FIRST ST,Front,FIRST ST,42.4489009271,-76.5044571064,Limber Pine
-76.5044803383523,42.4489368205394,11360,4,NORTH SIDE,Fall 2009,Street,VANDERWOLFS PYRAMID,510,FIRST ST,Front,FIRST ST,42.4489283273,-76.504477973,Limber Pine
-76.5044674693494,42.4489427644178,11361,2,NORTH SIDE,Fall 2009,Street,WINTER GEM,510,FIRST ST,Front,FIRST ST,42.4489342719,-76.5044651034,'Winter Gem' Boxwood
-76.5044843465481,42.4489463483874,11362,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCESS,510,FIRST ST,Front,FIRST ST,42.4489378556,-76.5044819804,Meserve Hybrid Holly
-76.5045124754949,42.4489511302781,11363,2,NORTH SIDE,Fall 2009,Street,WINTER GEM,510,FIRST ST,Front,FIRST ST,42.4489426377,-76.5045101103,'Winter Gem' Boxwood
-76.5045277254661,42.4489707869384,11364,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCESS,510,FIRST ST,Front,FIRST ST,42.4489622945,-76.5045253594,Meserve Hybrid Holly
-76.504553442307,42.4489767582472,11365,2,NORTH SIDE,Fall 2009,Street,LIMELIGHT,510,FIRST ST,Front,FIRST ST,42.4489682656,-76.5045510761,'Limelight' Panicle Hydrangea
